$GNGLL,4201.21751,N,09340.84104,W,020718.00,A,D*6C
$GNGLL,4201.21751,N,09340.84112,W,020719.00,A,D*6A
$GNGLL,4201.21751,N,09340.84119,W,020720.00,A,D*6B
$GNGLL,4201.21752,N,09340.84126,W,020721.00,A,D*65
$GNGLL,4201.21752,N,09340.84134,W,020722.00,A,D*65
$GNGLL,4201.21754,N,09340.84142,W,020723.00,A,D*63
$GNGLL,4201.21755,N,09340.84148,W,020724.00,A,D*6F
$GNGLL,4201.21751,N,09340.84151,W,020725.00,A,D*62
$GNGLL,4201.21755,N,09340.84152,W,020726.00,A,D*66
$GNGLL,4201.21748,N,09340.84157,W,020727.00,A,D*6E
$GNGLL,4201.21750,N,09340.84158,W,020728.00,A,D*67
$GNGLL,4201.21753,N,09340.84162,W,020729.00,A,D*6C
$GNGLL,4201.21752,N,09340.84169,W,020730.00,A,D*6E
$GNGLL,4201.21751,N,09340.84176,W,020731.00,A,D*62
$GNGLL,4201.21751,N,09340.84191,W,020732.00,A,D*68
$GNGLL,4201.21752,N,09340.84203,W,020733.00,A,D*62
$GNGLL,4201.21751,N,09340.84212,W,020734.00,A,D*66
$GNGLL,4201.21753,N,09340.84219,W,020735.00,A,D*6E
$GNGLL,4201.21754,N,09340.84228,W,020736.00,A,D*68
$GNGLL,4201.21755,N,09340.84236,W,020737.00,A,D*67
$GNGLL,4201.21754,N,09340.84244,W,020738.00,A,D*6C
$GNGLL,4201.21755,N,09340.84247,W,020739.00,A,D*6F
$GNGLL,4201.21756,N,09340.84254,W,020740.00,A,D*60
$GNGLL,4201.21757,N,09340.84262,W,020741.00,A,D*65
$GNGLL,4201.21757,N,09340.84267,W,020742.00,A,D*63
$GNGLL,4201.21758,N,09340.84272,W,020743.00,A,D*69
$GNGLL,4201.21759,N,09340.84278,W,020744.00,A,D*65
$GNGLL,4201.21761,N,09340.84286,W,020745.00,A,D*6E
$GNGLL,4201.21763,N,09340.84293,W,020746.00,A,D*6B
$GNGLL,4201.21766,N,09340.84302,W,020747.00,A,D*66
$GNGLL,4201.21770,N,09340.84308,W,020748.00,A,D*64
$GNGLL,4201.21774,N,09340.84314,W,020749.00,A,D*6C
$GNGLL,4201.21778,N,09340.84320,W,020750.00,A,D*6F
$GNGLL,4201.21782,N,09340.84326,W,020751.00,A,D*6D
$GNGLL,4201.21785,N,09340.84332,W,020752.00,A,D*6C
$GNGLL,4201.21791,N,09340.84335,W,020753.00,A,D*6F
$GNGLL,4201.21795,N,09340.84340,W,020754.00,A,D*6E
$GNGLL,4201.21799,N,09340.84345,W,020755.00,A,D*66
$GNGLL,4201.21800,N,09340.84353,W,020756.00,A,D*6D
$GNGLL,4201.21804,N,09340.84358,W,020757.00,A,D*63
$GNGLL,4201.21808,N,09340.84362,W,020758.00,A,D*69
$GNGLL,4201.21813,N,09340.84368,W,020759.00,A,D*68
$GNGLL,4201.21816,N,09340.84373,W,020800.00,A,D*64
$GNGLL,4201.21820,N,09340.84377,W,020801.00,A,D*64
$GNGLL,4201.21825,N,09340.84380,W,020802.00,A,D*6A
$GNGLL,4201.21828,N,09340.84382,W,020803.00,A,D*64
$GNGLL,4201.21831,N,09340.84383,W,020804.00,A,D*6A
$GNGLL,4201.21833,N,09340.84381,W,020805.00,A,D*6B
$GNGLL,4201.21837,N,09340.84381,W,020806.00,A,D*6C
$GNGLL,4201.21842,N,09340.84383,W,020807.00,A,D*6D
$GNGLL,4201.21847,N,09340.84386,W,020808.00,A,D*62
$GNGLL,4201.21851,N,09340.84390,W,020809.00,A,D*63
$GNGLL,4201.21855,N,09340.84392,W,020810.00,A,D*6D
$GNGLL,4201.21858,N,09340.84393,W,020811.00,A,D*60
$GNGLL,4201.21860,N,09340.84394,W,020812.00,A,D*6F
$GNGLL,4201.21865,N,09340.84391,W,020813.00,A,D*6E
$GNGLL,4201.21866,N,09340.84392,W,020814.00,A,D*69
$GNGLL,4201.21864,N,09340.84392,W,020815.00,A,D*6A
$GNGLL,4201.21867,N,09340.84392,W,020816.00,A,D*6A
$GNGLL,4201.21865,N,09340.84396,W,020817.00,A,D*6D
$GNGLL,4201.21863,N,09340.84394,W,020818.00,A,D*66
$GNGLL,4201.21859,N,09340.84393,W,020819.00,A,D*69
$GNGLL,4201.21856,N,09340.84390,W,020820.00,A,D*6F
$GNGLL,4201.21852,N,09340.84387,W,020821.00,A,D*6C
$GNGLL,4201.21847,N,09340.84383,W,020822.00,A,D*6F
$GNGLL,4201.21842,N,09340.84382,W,020823.00,A,D*6A
$GNGLL,4201.21837,N,09340.84379,W,020824.00,A,D*6B
$GNGLL,4201.21830,N,09340.84374,W,020825.00,A,D*60
$GNGLL,4201.21827,N,09340.84373,W,020826.00,A,D*62
$GNGLL,4201.21825,N,09340.84373,W,020827.00,A,D*61
$GNGLL,4201.21822,N,09340.84374,W,020828.00,A,D*6E
$GNGLL,4201.21819,N,09340.84376,W,020829.00,A,D*65
$GNGLL,4201.21815,N,09340.84377,W,020830.00,A,D*60
$GNGLL,4201.21811,N,09340.84376,W,020831.00,A,D*64
$GNGLL,4201.21802,N,09340.84366,W,020832.00,A,D*64
$GNGLL,4201.21798,N,09340.84365,W,020833.00,A,D*6A
$GNGLL,4201.21791,N,09340.84360,W,020834.00,A,D*61
$GNGLL,4201.21786,N,09340.84357,W,020835.00,A,D*62
$GNGLL,4201.21781,N,09340.84355,W,020836.00,A,D*64
$GNGLL,4201.21776,N,09340.84353,W,020837.00,A,D*6B
$GNGLL,4201.21770,N,09340.84348,W,020838.00,A,D*68
$GNGLL,4201.21768,N,09340.84344,W,020839.00,A,D*6C
$GNGLL,4201.21763,N,09340.84341,W,020840.00,A,D*6C
$GNGLL,4201.21758,N,09340.84337,W,020841.00,A,D*64
$GNGLL,4201.21752,N,09340.84331,W,020842.00,A,D*6B
$GNGLL,4201.21746,N,09340.84325,W,020843.00,A,D*6A
